MSVC_x86\err_gauss__\terminate_________\15\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\15\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\16\bench.exe,happy,1,7.7335
MSVC_x86\err_gauss__\terminate_________\16\bench.exe,happy,16,79.6606
MSVC_x86\err_gauss__\terminate_________\16\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\16\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\17\bench.exe,happy,1,7.8296
MSVC_x86\err_gauss__\terminate_________\17\bench.exe,happy,16,81.4100
MSVC_x86\err_gauss__\terminate_________\17\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\17\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\18\bench.exe,happy,1,7.6644
MSVC_x86\err_gauss__\terminate_________\18\bench.exe,happy,16,84.6017
MSVC_x86\err_gauss__\terminate_________\18\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\18\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\19\bench.exe,happy,1,9.0946
MSVC_x86\err_gauss__\terminate_________\19\bench.exe,happy,16,82.5414
MSVC_x86\err_gauss__\terminate_________\19\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\19\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\20\bench.exe,happy,1,7.9603
MSVC_x86\err_gauss__\terminate_________\20\bench.exe,happy,16,82.0578
MSVC_x86\err_gauss__\terminate_________\20\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\20\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\21\bench.exe,happy,1,8.0061
MSVC_x86\err_gauss__\terminate_________\21\bench.exe,happy,16,79.2092
MSVC_x86\err_gauss__\terminate_________\21\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\21\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\22\bench.exe,happy,1,8.1388
MSVC_x86\err_gauss__\terminate_________\22\bench.exe,happy,16,81.2641
MSVC_x86\err_gauss__\terminate_________\22\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\22\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\23\bench.exe,happy,1,7.6871
MSVC_x86\err_gauss__\terminate_________\23\bench.exe,happy,16,79.6575
MSVC_x86\err_gauss__\terminate_________\23\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\23\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\24\bench.exe,happy,1,7.9652
MSVC_x86\err_gauss__\terminate_________\24\bench.exe,happy,16,80.0757
MSVC_x86\err_gauss__\terminate_________\24\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\24\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\25\bench.exe,happy,1,7.9664
MSVC_x86\err_gauss__\terminate_________\25\bench.exe,happy,16,80.2729
MSVC_x86\err_gauss__\terminate_________\25\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\25\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\26\bench.exe,happy,1,7.6655
MSVC_x86\err_gauss__\terminate_________\26\bench.exe,happy,16,81.1127
MSVC_x86\err_gauss__\terminate_________\26\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\26\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\27\bench.exe,happy,1,8.8343
MSVC_x86\err_gauss__\terminate_________\27\bench.exe,happy,16,80.8668
MSVC_x86\err_gauss__\terminate_________\27\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\27\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\28\bench.exe,happy,1,8.4854
MSVC_x86\err_gauss__\terminate_________\28\bench.exe,happy,16,83.0809
MSVC_x86\err_gauss__\terminate_________\28\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\28\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\29\bench.exe,happy,1,7.7346
MSVC_x86\err_gauss__\terminate_________\29\bench.exe,happy,16,80.0789
MSVC_x86\err_gauss__\terminate_________\29\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\29\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\30\bench.exe,happy,1,7.3708
MSVC_x86\err_gauss__\terminate_________\30\bench.exe,happy,16,80.1941
MSVC_x86\err_gauss__\terminate_________\30\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\30\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\31\bench.exe,happy,1,8.1146
MSVC_x86\err_gauss__\terminate_________\31\bench.exe,happy,16,81.4607
MSVC_x86\err_gauss__\terminate_________\31\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\31\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\32\bench.exe,happy,1,7.3713
MSVC_x86\err_gauss__\terminate_________\32\bench.exe,happy,16,80.8858
MSVC_x86\err_gauss__\terminate_________\32\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\32\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\33\bench.exe,happy,1,7.9172
MSVC_x86\err_gauss__\terminate_________\33\bench.exe,happy,16,81.6133
MSVC_x86\err_gauss__\terminate_________\33\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\33\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\34\bench.exe,happy,1,7.3791
MSVC_x86\err_gauss__\terminate_________\34\bench.exe,happy,16,81.4970
MSVC_x86\err_gauss__\terminate_________\34\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\34\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\35\bench.exe,happy,1,8.4909
MSVC_x86\err_gauss__\terminate_________\35\bench.exe,happy,16,82.3586
MSVC_x86\err_gauss__\terminate_________\35\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\35\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\36\bench.exe,happy,1,7.7413
MSVC_x86\err_gauss__\terminate_________\36\bench.exe,happy,16,80.8585
MSVC_x86\err_gauss__\terminate_________\36\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\36\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\37\bench.exe,happy,1,7.8400
MSVC_x86\err_gauss__\terminate_________\37\bench.exe,happy,16,80.3472
MSVC_x86\err_gauss__\terminate_________\37\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\37\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\38\bench.exe,happy,1,8.6812
MSVC_x86\err_gauss__\terminate_________\38\bench.exe,happy,16,81.5399
MSVC_x86\err_gauss__\terminate_________\38\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\38\bench.exe,sad,16,0.0003
MSVC_x86\err_gauss__\terminate_________\39\bench.exe,happy,1,7.9629
MSVC_x86\err_gauss__\terminate_________\39\bench.exe,happy,16,81.4806
MSVC_x86\err_gauss__\terminate_________\39\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\39\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\40\bench.exe,happy,1,7.6771
MSVC_x86\err_gauss__\terminate_________\40\bench.exe,happy,16,80.9995
MSVC_x86\err_gauss__\terminate_________\40\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\40\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\41\bench.exe,happy,1,8.2640
MSVC_x86\err_gauss__\terminate_________\41\bench.exe,happy,16,82.0405
MSVC_x86\err_gauss__\terminate_________\41\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\41\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\42\bench.exe,happy,1,7.0760
MSVC_x86\err_gauss__\terminate_________\42\bench.exe,happy,16,80.7787
MSVC_x86\err_gauss__\terminate_________\42\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\42\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\43\bench.exe,happy,1,8.7166
MSVC_x86\err_gauss__\terminate_________\43\bench.exe,happy,16,81.7040
MSVC_x86\err_gauss__\terminate_________\43\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\43\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\44\bench.exe,happy,1,7.0803
MSVC_x86\err_gauss__\terminate_________\44\bench.exe,happy,16,78.7486
MSVC_x86\err_gauss__\terminate_________\44\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\44\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\45\bench.exe,happy,1,8.1587
MSVC_x86\err_gauss__\terminate_________\45\bench.exe,happy,16,83.1491
MSVC_x86\err_gauss__\terminate_________\45\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\45\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\46\bench.exe,happy,1,7.9883
MSVC_x86\err_gauss__\terminate_________\46\bench.exe,happy,16,79.6603
MSVC_x86\err_gauss__\terminate_________\46\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\46\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\47\bench.exe,happy,1,8.1080
MSVC_x86\err_gauss__\terminate_________\47\bench.exe,happy,16,81.1423
MSVC_x86\err_gauss__\terminate_________\47\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\47\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\48\bench.exe,happy,1,7.8066
MSVC_x86\err_gauss__\terminate_________\48\bench.exe,happy,16,80.8916
MSVC_x86\err_gauss__\terminate_________\48\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\48\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\49\bench.exe,happy,1,7.6690
MSVC_x86\err_gauss__\terminate_________\49\bench.exe,happy,16,80.9705
MSVC_x86\err_gauss__\terminate_________\49\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\49\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\50\bench.exe,happy,1,7.0760
MSVC_x86\err_gauss__\terminate_________\50\bench.exe,happy,16,80.3944
MSVC_x86\err_gauss__\terminate_________\50\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\50\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\51\bench.exe,happy,1,8.2450
MSVC_x86\err_gauss__\terminate_________\51\bench.exe,happy,16,81.0695
MSVC_x86\err_gauss__\terminate_________\51\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\51\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\52\bench.exe,happy,1,7.6655
MSVC_x86\err_gauss__\terminate_________\52\bench.exe,happy,16,80.5896
MSVC_x86\err_gauss__\terminate_________\52\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\52\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\53\bench.exe,happy,1,8.0985
MSVC_x86\err_gauss__\terminate_________\53\bench.exe,happy,16,78.3257
MSVC_x86\err_gauss__\terminate_________\53\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\53\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\54\bench.exe,happy,1,7.9592
MSVC_x86\err_gauss__\terminate_________\54\bench.exe,happy,16,81.4469
MSVC_x86\err_gauss__\terminate_________\54\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\54\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\55\bench.exe,happy,1,7.6655
MSVC_x86\err_gauss__\terminate_________\55\bench.exe,happy,16,80.8795
MSVC_x86\err_gauss__\terminate_________\55\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\55\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\56\bench.exe,happy,1,7.8178
MSVC_x86\err_gauss__\terminate_________\56\bench.exe,happy,16,79.7369
MSVC_x86\err_gauss__\terminate_________\56\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\56\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\57\bench.exe,happy,1,8.1909
MSVC_x86\err_gauss__\terminate_________\57\bench.exe,happy,16,79.7242
MSVC_x86\err_gauss__\terminate_________\57\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\57\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\58\bench.exe,happy,1,7.9603
MSVC_x86\err_gauss__\terminate_________\58\bench.exe,happy,16,80.6334
MSVC_x86\err_gauss__\terminate_________\58\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\58\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\59\bench.exe,happy,1,7.0786
MSVC_x86\err_gauss__\terminate_________\59\bench.exe,happy,16,81.7238
MSVC_x86\err_gauss__\terminate_________\59\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\59\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\60\bench.exe,happy,1,7.8982
MSVC_x86\err_gauss__\terminate_________\60\bench.exe,happy,16,81.7302
MSVC_x86\err_gauss__\terminate_________\60\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\60\bench.exe,sad,16,0.0003
MSVC_x86\err_gauss__\terminate_________\61\bench.exe,happy,1,7.7620
MSVC_x86\err_gauss__\terminate_________\61\bench.exe,happy,16,79.9076
MSVC_x86\err_gauss__\terminate_________\61\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\61\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\62\bench.exe,happy,1,8.1164
MSVC_x86\err_gauss__\terminate_________\62\bench.exe,happy,16,80.9083
MSVC_x86\err_gauss__\terminate_________\62\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\62\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\63\bench.exe,happy,1,8.0550
MSVC_x86\err_gauss__\terminate_________\63\bench.exe,happy,16,81.4072
MSVC_x86\err_gauss__\terminate_________\63\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\63\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\64\bench.exe,happy,1,7.7369
MSVC_x86\err_gauss__\terminate_________\64\bench.exe,happy,16,80.7816
MSVC_x86\err_gauss__\terminate_________\64\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\64\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\65\bench.exe,happy,1,8.5554
MSVC_x86\err_gauss__\terminate_________\65\bench.exe,happy,16,81.0430
MSVC_x86\err_gauss__\terminate_________\65\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\65\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\66\bench.exe,happy,1,7.9690
MSVC_x86\err_gauss__\terminate_________\66\bench.exe,happy,16,80.3544
MSVC_x86\err_gauss__\terminate_________\66\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\66\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\67\bench.exe,happy,1,7.6794
MSVC_x86\err_gauss__\terminate_________\67\bench.exe,happy,16,80.7033
MSVC_x86\err_gauss__\terminate_________\67\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\67\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\68\bench.exe,happy,1,7.7459
MSVC_x86\err_gauss__\terminate_________\68\bench.exe,happy,16,81.5520
MSVC_x86\err_gauss__\terminate_________\68\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\68\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\69\bench.exe,happy,1,8.2554
MSVC_x86\err_gauss__\terminate_________\69\bench.exe,happy,16,79.9646
MSVC_x86\err_gauss__\terminate_________\69\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\69\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\70\bench.exe,happy,1,8.2019
MSVC_x86\err_gauss__\terminate_________\70\bench.exe,happy,16,81.2304
MSVC_x86\err_gauss__\terminate_________\70\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\70\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\71\bench.exe,happy,1,8.0997
MSVC_x86\err_gauss__\terminate_________\71\bench.exe,happy,16,78.3974
MSVC_x86\err_gauss__\terminate_________\71\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\71\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\72\bench.exe,happy,1,8.6167
MSVC_x86\err_gauss__\terminate_________\72\bench.exe,happy,16,80.2781
MSVC_x86\err_gauss__\terminate_________\72\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\72\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\73\bench.exe,happy,1,7.0763
MSVC_x86\err_gauss__\terminate_________\73\bench.exe,happy,16,79.7009
MSVC_x86\err_gauss__\terminate_________\73\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\73\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\74\bench.exe,happy,1,7.9701
MSVC_x86\err_gauss__\terminate_________\74\bench.exe,happy,16,80.6221
MSVC_x86\err_gauss__\terminate_________\74\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\74\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\75\bench.exe,happy,1,7.6658
MSVC_x86\err_gauss__\terminate_________\75\bench.exe,happy,16,80.6932
MSVC_x86\err_gauss__\terminate_________\75\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\75\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\76\bench.exe,happy,1,8.4267
MSVC_x86\err_gauss__\terminate_________\76\bench.exe,happy,16,82.3445
MSVC_x86\err_gauss__\terminate_________\76\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\76\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\77\bench.exe,happy,1,7.9672
MSVC_x86\err_gauss__\terminate_________\77\bench.exe,happy,16,80.9019
MSVC_x86\err_gauss__\terminate_________\77\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\77\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\78\bench.exe,happy,1,7.7107
MSVC_x86\err_gauss__\terminate_________\78\bench.exe,happy,16,80.7520
MSVC_x86\err_gauss__\terminate_________\78\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\78\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\79\bench.exe,happy,1,7.6658
MSVC_x86\err_gauss__\terminate_________\79\bench.exe,happy,16,80.4123
MSVC_x86\err_gauss__\terminate_________\79\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\79\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\80\bench.exe,happy,1,7.9647
MSVC_x86\err_gauss__\terminate_________\80\bench.exe,happy,16,81.3479
MSVC_x86\err_gauss__\terminate_________\80\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\80\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\81\bench.exe,happy,1,7.0826
MSVC_x86\err_gauss__\terminate_________\81\bench.exe,happy,16,79.5486
MSVC_x86\err_gauss__\terminate_________\81\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\81\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\82\bench.exe,happy,1,7.0763
MSVC_x86\err_gauss__\terminate_________\82\bench.exe,happy,16,79.5633
MSVC_x86\err_gauss__\terminate_________\82\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\82\bench.exe,sad,16,0.0003
MSVC_x86\err_gauss__\terminate_________\83\bench.exe,happy,1,8.0343
MSVC_x86\err_gauss__\terminate_________\83\bench.exe,happy,16,79.7004
MSVC_x86\err_gauss__\terminate_________\83\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\83\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\84\bench.exe,happy,1,7.6592
MSVC_x86\err_gauss__\terminate_________\84\bench.exe,happy,16,81.9582
MSVC_x86\err_gauss__\terminate_________\84\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\84\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\85\bench.exe,happy,1,7.9592
MSVC_x86\err_gauss__\terminate_________\85\bench.exe,happy,16,81.5989
MSVC_x86\err_gauss__\terminate_________\85\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\85\bench.exe,sad,16,0.0003
MSVC_x86\err_gauss__\terminate_________\86\bench.exe,happy,1,7.6736
MSVC_x86\err_gauss__\terminate_________\86\bench.exe,happy,16,81.8079
MSVC_x86\err_gauss__\terminate_________\86\bench.exe,sad,1,0.0003
MSVC_x86\err_gauss__\terminate_________\86\bench.exe,sad,16,0.0003
MSVC_x86\err_gauss__\terminate_________\87\bench.exe,happy,1,7.6647
MSVC_x86\err_gauss__\terminate_________\87\bench.exe,happy,16,81.8833
MSVC_x86\err_gauss__\terminate_________\87\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\87\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\88\bench.exe,happy,1,7.6854
MSVC_x86\err_gauss__\terminate_________\88\bench.exe,happy,16,80.2177
MSVC_x86\err_gauss__\terminate_________\88\bench.exe,sad,1,0.0000
MSVC_x86\err_gauss__\terminate_________\88\bench.exe,sad,16,0.0000
MSVC_x86\err_gauss__\terminate_________\89\bench.exe,happy,1,7.9632
MSVC_x86\err_gauss__\terminate_________\89\bench.exe,happy,16,81.3171
